Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee
2016-12-07 04:03:06,ETH/BTC,Exchange,Buy,0.00998899,514.52348320,5.13956992,0.25%,161475270241,-5.13956992,513.23717450
2016-12-07 04:03:06,ETH/BTC,Exchange,Buy,0.00998898,96.31270000,0.96206563,0.25%,161475270241,-0.96206563,96.07191825
2016-12-07 04:03:06,ETH/BTC,Exchange,Buy,0.00997500,204.14850000,2.03638128,0.25%,161475270241,-2.03638128,203.63812875
2016-12-07 04:03:06,ETH/BTC,Exchange,Buy,0.00997499,73.83980000,0.73655126,0.25%,161475270241,-0.73655126,73.65520050
2016-12-07 04:03:06,ETH/BTC,Exchange,Buy,0.00995010,296.47885480,2.94999425,0.25%,161475270241,-2.94999425,295.73765767
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961014,156.31635029,1.50222201,0.25%,78850814370,1.49846646,-156.31635029
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961030,4.26761183,0.04101302,0.25%,78850814370,0.04091049,-4.26761183
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961410,43.82337373,0.42132229,0.25%,78850814370,0.42026899,-43.82337373
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961470,0.01687881,0.00016228,0.25%,78850814370,0.00016188,-0.01687881
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961470,0.01971564,0.00018955,0.25%,78850814370,0.00018908,-0.01971564
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961965,0.03375762,0.00032473,0.25%,78850814370,0.00032392,-0.03375762
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00961965,0.02957346,0.00028448,0.25%,78850814370,0.00028377,-0.02957346
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00964000,200.65045332,1.93427037,0.25%,78850814370,1.92943470,-200.65045332
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00964000,0.04372614,0.00042151,0.25%,78850814370,0.00042046,-0.04372614
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00964031,19.08403541,0.18397601,0.25%,78850814370,0.18351607,-19.08403541
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00964045,200.66321328,1.93448367,0.25%,78850814370,1.92964747,-200.66321328
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00964046,499.19817104,4.81249999,0.25%,78850814370,4.80046875,-499.19817104
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00965241,0.01243294,0.00012000,0.25%,78850814370,0.00011970,-0.01243294
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00965501,0.01035732,0.00010000,0.25%,78850814370,0.00009975,-0.01035732
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00965501,0.82080917,0.00792492,0.25%,78850814370,0.00790511,-0.82080917
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00966000,102.69660000,0.99204915,0.25%,78850814370,0.98956903,-102.69660000
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00967001,5.19294000,0.05021578,0.25%,78850814370,0.05009025,-5.19294000
2016-12-07 04:02:25,XMR/BTC,Exchange,Sell,0.00967001,0.12000000,0.00116040,0.25%,78850814370,0.00115750,-0.12000000
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000835,90566.01278220,0.75622620,0.25%,19496331270,0.75433564,-90566.01278220
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000836,3083.61474360,0.02577901,0.25%,19496331270,0.02571457,-3083.61474360
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000836,124260.17703349,1.03881507,0.25%,19496331270,1.03621804,-124260.17703349
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000836,3652.38701292,0.03053395,0.25%,19496331270,0.03045762,-3652.38701292
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000837,3051.92473118,0.02554460,0.25%,19496331270,0.02548074,-3051.92473118
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000837,98.61358645,0.00082539,0.25%,19496331270,0.00082333,-98.61358645
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000837,70352.49037518,0.58885034,0.25%,19496331270,0.58737822,-70352.49037518
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000838,2386.63480000,0.01999999,0.25%,19496331270,0.01995000,-2386.63480000
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000838,124.73317104,0.00104526,0.25%,19496331270,0.00104265,-124.73317104
2016-12-06 15:18:00,XRP/BTC,Exchange,Sell,0.00000838,3446.81650394,0.02888432,0.25%,19496331270,0.02881211,-3446.81650394
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001185,54467.02721587,0.64543427,0.25%,1776068331,0.64382069,-54467.02721587
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001188,168.34216360,0.00199990,0.25%,1776068331,0.00199491,-168.34216360
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001190,16806.72268907,0.19999999,0.25%,1776068331,0.19950000,-16806.72268907
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001190,8.40336135,0.00010000,0.25%,1776068331,0.00009975,-8.40336135
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001191,22.00000000,0.00026202,0.25%,1776068331,0.00026137,-22.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001191,8396.30562552,0.09999999,0.25%,1776068331,0.09975000,-8396.30562552
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001191,8.39630563,0.00010000,0.25%,1776068331,0.00009975,-8.39630563
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001192,31.41982675,0.00037452,0.25%,1776068331,0.00037359,-31.41982675
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001193,1676.44593462,0.02000000,0.25%,1776068331,0.01995000,-1676.44593462
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001193,20000.00000000,0.23860000,0.25%,1776068331,0.23800350,-20000.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001194,1308.19338963,0.01561982,0.25%,1776068331,0.01558078,-1308.19338963
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001196,29.98076300,0.00035856,0.25%,1776068331,0.00035767,-29.98076300
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001196,10202.77244660,0.12202515,0.25%,1776068331,0.12172009,-10202.77244660
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001197,22.00000000,0.00026334,0.25%,1776068331,0.00026269,-22.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001199,75062.55212677,0.89999999,0.25%,1776068331,0.89775000,-75062.55212677
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001200,8.33333334,0.00010000,0.25%,1776068331,0.00009975,-8.33333334
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001200,534.94351246,0.00641932,0.25%,1776068331,0.00640328,-534.94351246
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001200,61477.62087297,0.73773145,0.25%,1776068331,0.73588713,-61477.62087297
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001201,190.70940883,0.00229042,0.25%,1776068331,0.00228470,-190.70940883
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001202,674.17735140,0.00810361,0.25%,1776068331,0.00808336,-674.17735140
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001203,22.00000000,0.00026466,0.25%,1776068331,0.00026400,-22.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001203,10295.44300000,0.12385417,0.25%,1776068331,0.12354454,-10295.44300000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001203,61.85648500,0.00074413,0.25%,1776068331,0.00074227,-61.85648500
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001203,143.23165971,0.00172307,0.25%,1776068331,0.00171877,-143.23165971
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001204,50000.00000000,0.60200000,0.25%,1776068331,0.60049500,-50000.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001204,35290.51769210,0.42489783,0.25%,1776068331,0.42383559,-35290.51769210
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001206,17.63573900,0.00021268,0.25%,1776068331,0.00021215,-17.63573900
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001206,51.47029100,0.00062073,0.25%,1776068331,0.00061918,-51.47029100
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001207,1321.18000000,0.01594664,0.25%,1776068331,0.01590678,-1321.18000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001211,488.43930636,0.00591500,0.25%,1776068331,0.00590022,-488.43930636
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001215,548.77798194,0.00666765,0.25%,1776068331,0.00665099,-548.77798194
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001219,622.13207547,0.00758378,0.25%,1776068331,0.00756483,-622.13207547
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001222,398.53214459,0.00487006,0.25%,1776068331,0.00485789,-398.53214459
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001222,2015.00000000,0.02462330,0.25%,1776068331,0.02456175,-2015.00000000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001227,803.09359892,0.00985395,0.25%,1776068331,0.00982932,-803.09359892
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001228,16.01863416,0.00019670,0.25%,1776068331,0.00019621,-16.01863416
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001230,1753.69600000,0.02157046,0.25%,1776068331,0.02151654,-1753.69600000
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001231,2325.92715407,0.02863216,0.25%,1776068331,0.02856058,-2325.92715407
2016-12-06 05:38:13,ARDR/BTC,Exchange,Sell,0.00001240,2520.89471199,0.03125909,0.25%,1776068331,0.03118095,-2520.89471199
2016-12-06 05:37:37,ARDR/BTC,Exchange,Sell,0.00001241,74.15439821,0.00092025,0.25%,1776038361,0.00091795,-74.15439821
2016-12-06 05:37:37,ARDR/BTC,Exchange,Sell,0.00001241,74.15439821,0.00092025,0.25%,1776038361,0.00091795,-74.15439821
2016-12-06 05:37:37,ARDR/BTC,Exchange,Sell,0.00001241,15.87450278,0.00019700,0.25%,1776038361,0.00019651,-15.87450278
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248181,1285.01062081,3.18915220,0.25%,52348023731,3.18117932,-1285.01062081
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248241,300.00000000,0.74472300,0.25%,52348023731,0.74286120,-300.00000000
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248242,80.58602100,0.20004835,0.25%,52348023731,0.19954823,-80.58602100
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248243,222.98719406,0.55355010,0.25%,52348023731,0.55216623,-222.98719406
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248400,150.00000000,0.37260000,0.25%,52348023731,0.37166850,-150.00000000
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248485,0.64758723,0.00160915,0.25%,52348023731,0.00160513,-0.64758723
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248500,1047.58550905,2.60324998,0.25%,52348023731,2.59674186,-1047.58550905
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248507,37.83673359,0.09402693,0.25%,52348023731,0.09379187,-37.83673359
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248507,5.80000000,0.01441340,0.25%,52348023731,0.01437737,-5.80000000
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248766,100.10010010,0.24901501,0.25%,52348023731,0.24839248,-100.10010010
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00248873,4.17195800,0.01038287,0.25%,52348023731,0.01035692,-4.17195800
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249000,106.26606827,0.26460250,0.25%,52348023731,0.26394100,-106.26606827
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249000,100.40160642,0.24999999,0.25%,52348023731,0.24937500,-100.40160642
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249000,11.09953414,0.02763784,0.25%,52348023731,0.02756875,-11.09953414
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249001,351.40421122,0.87499999,0.25%,52348023731,0.87281250,-351.40421122
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249008,40.15920716,0.09999963,0.25%,52348023731,0.09974964,-40.15920716
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249128,4.01400083,0.00999999,0.25%,52348023731,0.00997500,-4.01400083
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249169,684.67010208,1.70598564,0.25%,52348023731,1.70172068,-684.67010208
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249170,46.58141968,0.11606692,0.25%,52348023731,0.11577676,-46.58141968
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249170,8.59178399,0.02140814,0.25%,52348023731,0.02135462,-8.59178399
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00249414,0.04813361,0.00012005,0.25%,52348023731,0.00011975,-0.04813361
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00250000,49.26123200,0.12315308,0.25%,52348023731,0.12284520,-49.26123200
2016-12-06 02:53:34,FCT/BTC,Exchange,Sell,0.00250001,21.59983775,0.05399981,0.25%,52348023731,0.05386482,-21.59983775
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000812,16800.75546391,0.13642213,0.25%,15638020395,0.13608108,-16800.75546391
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000813,45891.35000000,0.37309667,0.25%,15638020395,0.37216393,-45891.35000000
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000813,59655.93284010,0.48500273,0.25%,15638020395,0.48379023,-59655.93284010
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000815,1500.00000000,0.01222500,0.25%,15638020395,0.01219444,-1500.00000000
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000815,724.15580373,0.00590186,0.25%,15638020395,0.00588711,-724.15580373
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000816,2271.03166434,0.01853161,0.25%,15638020395,0.01848529,-2271.03166434
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000816,12.48161765,0.00010185,0.25%,15638020395,0.00010160,-12.48161765
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000817,5385.55691554,0.04399999,0.25%,15638020395,0.04389000,-5385.55691554
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000818,42.78728606,0.00034999,0.25%,15638020395,0.00034912,-42.78728606
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000819,17.32082300,0.00014185,0.25%,15638020395,0.00014150,-17.32082300
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000820,1196.84666661,0.00981414,0.25%,15638020395,0.00978961,-1196.84666661
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000820,304663.28902439,2.49823896,0.25%,15638020395,2.49199337,-304663.28902439
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000820,391.68414635,0.00321181,0.25%,15638020395,0.00320379,-391.68414635
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000820,1219.51219512,0.00999999,0.25%,15638020395,0.00997500,-1219.51219512
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000822,2287.11500000,0.01880008,0.25%,15638020395,0.01875308,-2287.11500000
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000822,11416.71600000,0.09384540,0.25%,15638020395,0.09361079,-11416.71600000
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000823,24301.33657351,0.19999999,0.25%,15638020395,0.19950000,-24301.33657351
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000824,436.89536687,0.00360001,0.25%,15638020395,0.00359101,-436.89536687
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000825,3636.36363636,0.02999999,0.25%,15638020395,0.02992500,-3636.36363636
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000825,247548.43072154,2.04227455,0.25%,15638020395,2.03716887,-247548.43072154
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000826,50000.00000000,0.41300000,0.25%,15638020395,0.41196750,-50000.00000000
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000826,121429.73365617,1.00300959,0.25%,15638020395,1.00050207,-121429.73365617
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000827,1178.96009674,0.00975000,0.25%,15638020395,0.00972563,-1178.96009674
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000827,24.18500604,0.00020000,0.25%,15638020395,0.00019950,-24.18500604
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000827,12091.89842805,0.09999999,0.25%,15638020395,0.09975000,-12091.89842805
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000830,2105.21780986,0.01747330,0.25%,15638020395,0.01742962,-2105.21780986
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000830,1327.58331937,0.01101894,0.25%,15638020395,0.01099140,-1327.58331937
2016-12-01 00:57:43,NXT/BTC,Exchange,Sell,0.00000831,30950.85993869,0.25720164,0.25%,15638020395,0.25655864,-30950.85993869
2016-11-30 07:04:31,FCT/BTC,Exchange,Buy,0.00309974,69.53081226,0.21552743,0.15%,50714524865,-0.21552743,69.42651605
2016-11-30 07:04:31,FCT/BTC,Exchange,Buy,0.00309974,475.31502813,1.47335300,0.15%,50714439950,-1.47335300,474.60205559
2016-11-30 07:03:58,FCT/BTC,Exchange,Buy,0.00309974,200.00000000,0.61994800,0.15%,50714439950,-0.61994800,199.70000000
2016-11-30 06:55:22,FCT/BTC,Exchange,Buy,0.00309974,19.02142500,0.05896147,0.15%,50714439950,-0.05896147,18.99289287
2016-11-30 06:55:02,FCT/BTC,Exchange,Buy,0.00309974,0.18708787,0.00057992,0.15%,50714439950,-0.00057992,0.18680724
2016-11-30 06:54:53,FCT/BTC,Exchange,Buy,0.00309974,0.30080400,0.00093241,0.15%,50714439950,-0.00093241,0.30035280
2016-11-30 06:54:53,FCT/BTC,Exchange,Buy,0.00309974,26.82314400,0.08314477,0.15%,50714439950,-0.08314477,26.78290929
2016-11-30 06:54:53,FCT/BTC,Exchange,Buy,0.00309974,22.88251100,0.07092983,0.15%,50714439950,-0.07092983,22.84818724
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309974,165.60631815,0.51333652,0.25%,50714439950,-0.51333652,165.19230236
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309962,40.00000000,0.12398480,0.25%,50714439950,-0.12398480,39.90000000
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309903,66.82100000,0.20708028,0.25%,50714439950,-0.20708028,66.65394750
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309654,208.36443100,0.64520879,0.25%,50714439950,-0.64520879,207.84351993
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309653,32.21924272,0.09976785,0.25%,50714439950,-0.09976785,32.13869462
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309627,4.21294118,0.01304440,0.25%,50714439950,-0.01304440,4.20240883
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309496,99.90000000,0.30918650,0.25%,50714439950,-0.30918650,99.65025000
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309496,2.44777669,0.00757577,0.25%,50714439950,-0.00757577,2.44165725
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309481,6.60000000,0.02042574,0.25%,50714439950,-0.02042574,6.58350000
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00309000,3.99400000,0.01234146,0.25%,50714439950,-0.01234146,3.98401500
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00308000,3.99400000,0.01230152,0.25%,50714439950,-0.01230152,3.98401500
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307908,46.77952555,0.14403790,0.25%,50714439950,-0.14403790,46.66257674
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307500,60.00000000,0.18450000,0.25%,50714439950,-0.18450000,59.85000000
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307231,109.83500001,0.33744716,0.25%,50714439950,-0.33744716,109.56041251
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307230,10.32100000,0.03170920,0.25%,50714439950,-0.03170920,10.29519750
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307229,189.95820552,0.58360669,0.25%,50714439950,-0.58360669,189.48331001
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307129,3.17389661,0.00974795,0.25%,50714439950,-0.00974795,3.16596187
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00307024,3.99400001,0.01226253,0.25%,50714439950,-0.01226253,3.98401501
2016-11-30 06:54:52,FCT/BTC,Exchange,Buy,0.00306250,0.03921263,0.00012008,0.25%,50714439950,-0.00012008,0.03911460
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309320,1033.39877214,3.19650908,0.25%,50712788603,-3.19650908,1030.81527521
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309312,65.06775771,0.20126238,0.25%,50712788603,-0.20126238,64.90508832
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309165,208.55100600,0.64476671,0.25%,50712788603,-0.64476671,208.02962849
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309016,167.01224855,0.51609456,0.25%,50712788603,-0.51609456,166.59471793
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309000,3.99400000,0.01234146,0.25%,50712788603,-0.01234146,3.98401500
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00309000,219.78855886,0.67914664,0.25%,50712788603,-0.67914664,219.23908747
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308998,188.26009559,0.58171993,0.25%,50712788603,-0.58171993,187.78944536
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308900,2.00000000,0.00617800,0.25%,50712788603,-0.00617800,1.99500000
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308390,0.03893203,0.00012006,0.25%,50712788603,-0.00012006,0.03883470
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308000,99.90000023,0.30769200,0.25%,50712788603,-0.30769200,99.65025023
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308000,200.00000000,0.61600000,0.25%,50712788603,-0.61600000,199.50000000
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308000,500.00000000,1.54000000,0.25%,50712788603,-1.54000000,498.75000000
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00308000,7.35432787,0.02265132,0.25%,50712788603,-0.02265132,7.33594206
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00307999,51.46310141,0.15850583,0.25%,50712788603,-0.15850583,51.33444366
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00307998,39.92015968,0.12295329,0.25%,50712788603,-0.12295329,39.82035929
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00307997,10.31848085,0.03178061,0.25%,50712788603,-0.03178061,10.29268465
2016-11-30 06:38:24,FCT/BTC,Exchange,Buy,0.00307996,0.29420432,0.00090613,0.25%,50712788603,-0.00090613,0.29346881
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00336500,286.57181622,0.96431416,0.25%,38343891881,0.96190338,-286.57181622
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00336505,1.33997576,0.00450908,0.25%,38343891881,0.00449781,-1.33997576
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00336618,569.78522414,1.91799962,0.25%,38343891881,1.91320463,-569.78522414
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00336888,1484.17278146,5.00000000,0.25%,38343891881,4.98750000,-1484.17278146
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00336933,82.79105734,0.27895039,0.25%,38343891881,0.27825302,-82.79105734
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00337031,166.92268367,0.56258118,0.25%,38343891881,0.56117473,-166.92268367
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00337040,0.44505103,0.00149999,0.25%,38343891881,0.00149625,-0.44505103
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00337041,169.70200703,0.57196534,0.25%,38343891881,0.57053543,-169.70200703
2016-10-29 01:53:25,FCT/BTC,Exchange,Sell,0.00337042,994.31228155,3.35124999,0.25%,38343891881,3.34287187,-994.31228155
2016-10-26 06:07:19,SDC/BTC,Exchange,Buy,0.00281000,355.87188612,0.99999999,0.15%,7572883620,-0.99999999,355.33807830
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00297531,34.11984537,0.10151711,0.25%,7574307195,-0.10151711,34.03454576
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00296992,3.18954676,0.00947269,0.25%,7574307195,-0.00947269,3.18157290
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00296725,0.11063429,0.00032827,0.25%,7574307195,-0.00032827,0.11035771
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00296408,8.50158560,0.02519937,0.25%,7574307195,-0.02519937,8.48033164
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00296027,0.03408934,0.00010091,0.25%,7574307195,-0.00010091,0.03400412
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00296027,0.30420980,0.00090054,0.25%,7574307195,-0.00090054,0.30344928
2016-10-26 01:34:46,SDC/BTC,Exchange,Buy,0.00294529,215.33298168,0.63421807,0.25%,7574307195,-0.63421807,214.79464923
2016-10-26 01:26:22,SDC/BTC,Exchange,Buy,0.00289832,5.81673492,0.01685875,0.25%,7573519983,-0.01685875,5.80219309
2016-10-26 01:26:22,SDC/BTC,Exchange,Buy,0.00289824,35.45311281,0.10275162,0.25%,7573519983,-0.10275162,35.36448003
2016-10-26 01:26:22,SDC/BTC,Exchange,Buy,0.00289823,459.20325777,1.33087665,0.25%,7573519983,-1.33087665,458.05524963
2016-10-26 01:22:54,SDC/BTC,Exchange,Buy,0.00290081,4.23383250,0.01228154,0.25%,7573114389,-0.01228154,4.22324792
2016-10-26 01:22:54,SDC/BTC,Exchange,Buy,0.00289890,123.00000000,0.35656470,0.25%,7573114389,-0.35656470,122.69250000
2016-10-26 01:22:54,SDC/BTC,Exchange,Buy,0.00289856,2.12889196,0.00617072,0.25%,7573114389,-0.00617072,2.12356974
2016-10-26 01:22:54,SDC/BTC,Exchange,Buy,0.00289840,8.46647773,0.02453923,0.25%,7573114389,-0.02453923,8.44531154
